project,file_path,rule,n_alerts
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/groq/groq_example2.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/groq/groq_example2.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/groq/groq_example2.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/hooks/run.py,LLM Temperature Not Explicitly Set(TNES),4
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/hooks/run.py,No Model Version Pinning (NMVP),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/hooks/run.py,No Structured Output (NSO),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/hooks/run.py,No System Message (NSM),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/hooks/run.py,Unbounded Max Metrics (UMM),4
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/iterables/run.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run_stream.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run_stream.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run_stream.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/knowledge-graph/run_stream.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/learn-async/run.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/learn-async/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/learn-async/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/learn-async/run.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/learn-async/run.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/llm-judge-relevance/run.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/llm-judge-relevance/run.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire-fastapi/server.py,LLM Temperature Not Explicitly Set(TNES),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire-fastapi/server.py,No Model Version Pinning (NMVP),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire-fastapi/server.py,No Structured Output (NSO),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire-fastapi/server.py,No System Message (NSM),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire-fastapi/server.py,Unbounded Max Metrics (UMM),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/classify.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/classify.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/classify.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/classify.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/classify.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/image.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/image.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/image.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/image.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logfire/validate.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logging/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logging/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logging/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logging/run.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/logging/run.py,Unbounded Max Metrics (UMM),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v1.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v1.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v1.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v1.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v2.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v2.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v2.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/match_language/run_v2.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/mistral/mistral.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/mistral/mistral.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/mistral/mistral.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multi-actions/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multi-actions/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multi-actions/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multi-actions/run.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multi-actions/run.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multiple_search_queries/segment_search_queries.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multiple_search_queries/segment_search_queries.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/multiple_search_queries/segment_search_queries.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/openrouter.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/openrouter.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/openrouter.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/openrouter.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/perplexity.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/perplexity.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/perplexity.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/perplexity.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/runpod.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/runpod.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/runpod.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/open_source_examples/runpod.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/openai-audio/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/openai-audio/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/openai-audio/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/openai-audio/run.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/openai-audio/run.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/parallel/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/parallel/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/parallel/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/parallel/run.py,Unbounded Max Metrics (UMM),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/partial_streaming/benchmark.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/partial_streaming/run.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/anyscale.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/anyscale.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/anyscale.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/anyscale.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/anyscale.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/oai.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/oai.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/oai.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/oai.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/oai.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/pcalls.py,LLM Temperature Not Explicitly Set(TNES),4
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/pcalls.py,No Model Version Pinning (NMVP),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/pcalls.py,No Structured Output (NSO),3
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/pcalls.py,No System Message (NSM),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/pcalls.py,Unbounded Max Metrics (UMM),4
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/together.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/together.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/together.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/together.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/patching/together.py,Unbounded Max Metrics (UMM),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/proscons/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/proscons/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/proscons/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/proscons/run.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/proscons/run.py,Unbounded Max Metrics (UMM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/query_planner_execution/query_planner_execution.py,LLM Temperature Not Explicitly Set(TNES),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/query_planner_execution/query_planner_execution.py,No Structured Output (NSO),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/query_planner_execution/query_planner_execution.py,No System Message (NSM),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/recursive_filepaths/parse_recursive_paths.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/recursive_filepaths/parse_recursive_paths.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/recursive_filepaths/parse_recursive_paths.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/reranker/run.py,LLM Temperature Not Explicitly Set(TNES),2
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/reranker/run.py,No Model Version Pinning (NMVP),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/reranker/run.py,No Structured Output (NSO),1
567-labs__instructor,/Users/bramss/Desktop/Extracted_Repo/567-labs__instructor/examples/reranker/run.py,Unbounded Max Metrics (UMM),1
